988	139514.0	S
989	139430.0	S
990	139392.0	S
991	139438.0	S
992	139440.0	S
993	139478.0	S
994	139418.0	S
995	139410.0	S
996	139406.0	S
997	139476.0	S
998	139468.0	S
999	139420.0	S
1000	139454.0	S
1001	139466.0	S
1002	139384.0	S
1003	139412.0	S
1004	139422.0	S
1005	139466.0	S
1006	139390.0	S
1007	139420.0	S
1008	139572.0	S
1009	139472.0	S
1010	139534.0	S
1011	139416.0	S
1012	139476.0	S
1013	139502.0	S
1014	139548.0	S
1015	139418.0	S
1016	139406.0	S
1017	139460.0	S
1018	139430.0	S
1019	139432.0	S
1020	139528.0	S
1021	139412.0	S
1022	139514.0	S
1023	139524.0	S
1024	139464.0	S
1025	139490.0	S
1026	139516.0	S
1027	139480.0	S
1028	139486.0	S
1029	139476.0	S
1030	139500.0	S
1031	139424.0	S
1032	139404.0	S
1033	139492.0	S
1034	139400.0	S
1035	139416.0	S
1036	139362.0	S
1037	139462.0	S
1038	139430.0	S
1039	139466.0	S
1040	139484.0	S
1041	139468.0	S
1042	139468.0	S
1043	139522.0	S
1044	139448.0	S
1045	139500.0	S
1046	139466.0	S
1047	139518.0	S
1048	139626.0	S
1049	139494.0	S
1050	139392.0	S
1051	139464.0	S
1052	139438.0	S
1053	139452.0	S
1054	139520.0	S
1055	139468.0	S
1056	139574.0	S
1057	139534.0	S
1058	139418.0	S
1059	139482.0	S
1060	139492.0	S
1061	139404.0	S
1062	139492.0	S
1063	139532.0	S
1064	139506.0	S
1065	139524.0	S
1066	139500.0	S
1067	139532.0	S
1068	139494.0	S
1069	139558.0	S
1070	139532.0	S
1071	139510.0	S
1072	139418.0	S
1073	139508.0	S
1074	139464.0	S
1075	139472.0	S
1076	139378.0	S
1077	139492.0	S
1078	139486.0	S
1079	139508.0	S
1080	139460.0	S
1081	139428.0	S
1082	139468.0	S
1083	139516.0	S
1084	139566.0	S
1085	139392.0	S
1086	139432.0	S
1087	139454.0	S
1088	139390.0	S
1089	139430.0	S
1090	139464.0	S
1091	139446.0	S
1092	139480.0	S
1093	139460.0	S
1094	139434.0	S
1095	139460.0	S
1096	139382.0	S
1097	139472.0	S
1098	139408.0	S
1099	139486.0	S
1100	139444.0	S
